starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:26:00 2017	1489451160	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	12	12
Mon Mar 13 18:26:00 2017	1489451160	0	12	12	12
Mon Mar 13 18:25:59 2017	1489451159	0	12	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	12
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:26:00 2017	1489451160	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	13	13	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	13
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:25:59 2017	1489451159	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	14	14
Mon Mar 13 18:26:00 2017	1489451160	0	14	15	14
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	14
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	14
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	14
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	14
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	15
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	15
Mon Mar 13 18:26:00 2017	1489451160	0	15	15	15
